buy_id,customer_id,total_buys
3966,1458,8
3967,1761,2
3968,1762,1
3969,1763,4
3970,1750,3
3971,625,9
3972,501,8
3973,546,9
3974,616,5
3975,634,13
3976,1278,2
3977,124,22
3978,218,28
3979,1764,1
3980,398,20
3981,1765,1
3982,1143,39
3983,1766,2
3984,616,5
3985,1016,8
3986,1622,3
3987,939,114
3988,627,2
3989,1183,4
3990,19,19
3991,187,35
3992,1606,3
3993,235,2
3994,628,29
3995,495,28
3996,466,68
3997,602,21
3998,1607,4
3999,389,3
4000,629,1
4001,473,4
4002,630,1
4003,418,6
4004,419,6
4005,50,19
4006,631,1
4007,632,1
4008,466,68
4009,313,87
4010,1581,5
4011,11,18
4012,1427,24
4013,602,21
4014,1767,2
4015,601,6
4016,384,5
4017,1689,2
4018,1768,1
4019,543,26
4020,633,2
4021,362,14
4022,634,13
4023,76,2
4024,1276,14
4025,1769,3
4026,1770,2
4027,1531,10
4028,331,14
4029,781,8
4030,313,87
4031,635,1
4032,939,114
4033,45,21
4034,606,5
4035,1771,1
4036,513,2
4037,1143,39
4038,1630,3
4039,565,4
4040,511,9
4041,626,1
4042,636,3
4043,637,1
4044,638,6
4045,244,7
4046,1664,4
4047,284,18
4048,118,34
4049,466,68
4050,1204,7
4051,458,6
4052,1772,1
4053,1143,39
4054,411,4
4055,156,26
4056,295,5
4057,1773,1
4058,414,24
4059,478,3
4060,639,13
4061,640,2
4062,1774,1
4063,641,1
4064,939,114
4065,1775,4
4066,515,4
4067,706,23
4068,636,3
4069,642,1
4070,1776,1
4071,34,11
4072,1218,4
4073,466,68
4074,442,9
4075,643,2
4076,1777,1
4077,11,18
4078,172,19
4079,1778,1
4080,1779,7
4081,1521,12
4082,200,3
4083,1309,18
4084,644,1
4085,645,27
4086,646,1
4087,414,24
4088,1323,10
4089,1780,2
4090,1781,1
4091,647,1
4092,1609,2
4093,864,15
4094,939,114
4095,1433,2
4096,1782,3
4097,1783,2
4098,648,2
4099,431,5
4100,1215,19
4101,649,2
4102,650,2
4103,1784,2
4104,918,22
4105,264,7
4106,11,18
4107,520,3
4108,1188,3
4109,1785,3
4110,1786,6
4111,651,1
4112,1215,19
4113,652,1
4114,1787,1
4115,1788,2
4116,1789,2
4117,966,2
4118,653,2
4119,492,3
4120,1763,4
4121,1790,1
4122,1791,1
4123,939,114
4124,1792,2
4125,1251,5
4126,850,2
4127,1793,4
4128,1794,1
4129,1276,14
4130,286,32
4131,189,7
4132,645,27
4133,1578,8
4134,14,15
4135,1795,1
4136,1526,2
4137,172,19
4138,959,2
4139,418,6
4140,419,6
4141,677,16
4142,1796,1
4143,1639,2
4144,998,6
4145,939,114
4146,176,7
4147,313,87
4148,467,2
4149,1797,1
4150,1276,14
4151,495,28
4152,654,1
4153,1632,5
4154,655,1
4155,1798,1
4156,414,24
4157,656,1
4158,1749,2
4159,657,1
4160,1799,1
4161,1800,5
4162,1801,1
4163,313,87
4164,1802,1
4165,658,2
4166,659,4
4167,1470,4
4168,1803,1
4169,187,35
4171,1804,2
4175,639,13
4176,372,2
4178,1511,2
4179,466,68
4180,1378,2
4181,1742,4
4182,1755,3
4183,1806,1
4184,398,20
4185,1097,10
4186,1775,4
4187,1775,4
4188,1521,12
4189,1807,2
4190,1427,24
4191,218,28
4192,1808,1
4193,1809,1
4194,1260,4
4195,1810,1
4196,1811,3
4197,802,5
4198,495,28
4199,1812,1
4200,1813,1
4201,1814,1
4202,1562,2
4203,939,114
4204,602,21
4205,313,87
4206,172,19
4207,1815,1
4208,1,28
4209,709,18
4210,1143,39
4211,515,4
4212,1215,19
4213,1816,4
4215,327,7
4216,1817,3
4217,387,7
4218,1818,2
4219,1818,2
4220,414,24
4221,1819,1
4222,270,5
4224,639,13
4225,939,114
4226,187,35
4227,466,68
4228,1817,3
4229,398,20
4230,1821,1
4231,460,3
4232,1811,3
4233,1793,4
4234,1822,1
4235,466,68
4236,1823,1
4237,1625,2
4239,250,18
4240,1825,1
4241,1826,2
4242,1276,14
4243,1441,12
4244,616,5
4245,1827,1
4246,1828,4
4247,1829,1
4248,1804,2
4249,1564,2
4250,1830,1
4251,1831,2
4252,706,23
4253,313,87
4255,1833,1
4256,1834,1
4257,1816,4
4258,1215,19
4259,1276,14
4260,1835,1
4261,335,4
4262,709,18
4263,1769,3
4264,1769,3
4265,506,4
4266,506,4
4267,1838,2
4268,1512,2
4269,398,20
4270,466,68
4271,1531,10
4272,283,14
4273,1839,3
4274,813,8
4275,39,6
4276,645,27
4277,645,27
4278,1840,1
4279,939,114
4280,466,68
4281,1828,4
4282,286,32
4285,1842,1
4286,50,19
4289,118,34
4290,256,8
4291,1067,61
4292,1742,4
4293,939,114
4294,1746,2
4295,1843,1
4297,1817,3
4298,1831,2
4299,1755,3
4300,495,28
4301,1724,4
4302,1280,8
4303,19,19
4304,466,68
4305,286,32
4307,1845,2
4308,257,9
4309,1685,4
4310,19,19
4311,618,5
4312,400,2
4313,313,87
4314,1846,1
4316,560,23
4317,1847,2
4318,371,17
4319,536,3
4320,1848,1
4321,495,28
4322,625,9
4323,1545,2
4324,1849,1
4325,466,68
4327,1067,61
4328,313,87
4330,187,35
4331,289,10
4332,602,21
4334,127,6
4335,645,27
4336,1851,3
4337,1852,1
4338,709,18
4339,1853,2
4340,939,114
4341,1269,3
4342,167,5
4343,787,21
4346,1855,1
4347,1856,1
4348,918,22
4349,1857,1
4350,1859,1
4352,1724,4
4353,34,11
4354,948,5
4355,518,11
4356,250,18
4357,357,3
4358,980,7
4359,1860,2
4360,1861,3
4361,1123,4
4362,68,3
4363,1276,14
4364,165,12
4365,1862,2
4366,645,27
4367,980,7
4368,939,114
4369,1432,3
4370,1863,1
4371,250,18
4372,1864,1
4373,1860,2
4374,939,114
4375,1865,1
4377,398,20
4378,1866,1
4379,286,32
4380,269,2
4381,722,22
4382,414,24
4383,1067,61
4384,1424,2
4386,1276,14
4387,39,6
4388,118,34
4389,244,7
4390,992,3
4391,1868,1
4392,1826,2
4393,1869,1
4394,1811,3
4395,1870,1
4396,1632,5
4397,1427,24
4398,293,5
4399,1871,4
4400,1137,6
4401,415,17
4402,209,2
4403,939,114
4404,1872,1
4405,445,5
4406,518,11
4407,795,12
4408,1309,18
4409,1873,1
4410,904,2
4411,1874,1
4412,1875,1
4413,1876,1
4414,1877,4
4415,1861,3
4416,1591,3
4417,319,20
4418,187,35
4419,65,3
4420,1067,61
4421,1593,4
4422,902,5
4423,760,10
4424,1458,8
4425,639,13
4426,1878,5
4427,1334,7
4428,1077,3
4429,1775,4
4430,1879,1
4431,575,1
4432,1880,3
4433,1800,5
4434,1881,1
4437,1143,39
4438,938,4
4439,1275,3
4440,1089,2
4441,1884,1
4442,1748,3
4443,1750,3
4444,933,5
4445,404,5
4446,864,15
4447,1263,6
4448,1070,3
4449,361,8
4450,1885,1
4452,1886,1
4453,1182,6
4454,1372,5
4455,1784,2
4456,1887,1
4457,645,27
4458,1770,2
4459,639,13
4460,1188,3
4461,223,6
4462,414,24
4463,1888,1
4464,1889,1
4465,1067,61
4466,1890,2
4467,1891,3
4468,518,11
4469,1892,1
4470,1893,2
4471,1616,11
4472,182,3
4473,313,87
4474,381,4
4476,552,1
4477,1895,2
4478,902,5
4479,1896,1
4480,1067,61
4481,501,8
4482,1593,4
4483,319,20
4485,1897,2
4487,616,5
4488,1899,16
4489,1531,10
4490,162,22
4491,1900,1
4492,98,7
4493,1,28
4494,888,2
4495,1901,3
4496,289,10
4497,361,8
4498,1299,4
4499,1878,5
4500,208,6
4502,141,16
4503,625,9
4504,1215,19
4505,1902,1
4506,617,9
4507,1170,8
4508,1022,6
4509,1897,2
4510,1903,1
4511,1185,4
4512,1779,7
4513,379,4
4514,124,22
4515,1904,1
4516,84,3
4517,103,6
4518,1905,1
4519,1906,3
4520,639,13
4521,259,6
4522,187,35
4523,313,87
4525,1537,3
4526,45,21
4527,980,7
4528,1871,4
4529,1088,11
4530,1742,4
4531,1899,16
4532,1907,2
4533,1908,3
4534,1578,8
4535,49,6
4536,386,3
4537,1909,1
4538,1910,1
4539,319,20
4540,1911,1
4541,1600,2
4542,414,24
4543,495,28
4544,1912,1
4546,162,22
4547,1913,2
4548,1097,10
4549,1914,1
4550,787,21
4551,1915,1
4552,1485,2
4553,795,12
4554,1916,2
4555,1917,1
4556,1918,3
4557,1919,1
4558,1067,61
4559,466,68
4560,1920,1
4561,1921,1
4562,1618,3
4563,1922,1
4564,706,23
4565,466,68
4566,1644,2
4567,468,4
4568,440,8
4569,236,10
4570,1605,3
4571,639,13
4572,1458,8
4574,243,13
4575,1309,18
4576,625,9
4577,1924,2
4578,1925,1
4579,1926,1
4580,832,3
4581,244,7
4582,1122,20
4583,483,3
4584,1457,2
4585,472,15
4586,691,11
4587,1578,8
4588,1927,1
4589,1122,20
4590,295,5
4591,409,3
4592,1097,10
4593,1928,1
4594,1143,39
4595,1929,1
4596,1930,28
4597,1931,4
4598,1932,2
4599,313,87
4600,1782,3
4601,1067,61
4602,466,68
4603,1850,7
4604,1933,1
4605,1143,39
4606,1282,3
4607,1215,19
4608,319,20
4609,187,35
4610,1934,1
4611,1935,1
4612,1581,5
4613,283,14
4614,210,4
4615,1412,3
4616,328,11
4617,521,5
4618,414,24
4619,1458,8
4620,1936,3
4621,1937,1
4622,1097,10
4623,1938,1
4624,1204,7
4625,1631,2
4626,1940,2
4627,1939,1
4628,543,26
4629,907,11
4630,602,21
4631,1334,7
4632,1766,2
4633,261,7
4634,512,3
4635,1871,4
4636,1334,7
4637,592,3
4638,275,3
4639,1899,16
4640,1245,4
4641,1534,2
4642,1941,1
4643,1942,1
4644,1122,20
4645,1908,3
4646,1177,6
4647,939,114
4648,1943,1
4649,124,22
4650,1143,39
4651,1458,8
4652,1944,1
4653,1945,3
4654,1946,1
4655,495,28
4656,1067,61
4657,495,28
4658,645,27
4659,1403,4
4660,1947,1
4662,1948,1
4663,319,20
4664,1949,1
4665,219,3
4666,1033,2
4667,1950,1
4668,1951,1
4669,1952,1
4670,279,17
4671,1953,1
4672,1143,39
4673,1954,1
4674,1955,1
4675,284,18
4676,1956,1
4677,452,6
4678,72,8
4679,466,68
4680,422,13
4681,1957,1
4682,1945,3
4683,300,10
4684,1958,1
4685,162,22
4686,237,3
4688,1959,1
4689,1960,3
4690,1961,1
4691,220,7
4692,544,2
4694,495,28
4695,414,24
4696,993,5
4697,521,5
4698,1962,1
4700,286,32
4701,427,4
4702,602,21
4703,517,2
4704,124,22
4705,109,2
4706,278,4
4707,1964,1
4708,1965,2
4709,1966,2
4710,518,11
4711,851,4
4712,993,5
4713,313,87
4714,1838,2
4716,261,7
4717,495,28
4718,1967,2
4719,1968,1
4721,189,7
4722,1969,1
4723,1970,4
4724,645,27
4725,1322,2
4726,1535,18
4727,162,22
4728,1283,4
4729,596,2
4730,1971,6
4731,837,4
4732,1972,1
4733,851,4
4734,1973,2
4735,784,2
4736,521,5
4737,1204,7
4738,472,15
4739,939,114
4740,1906,3
4741,371,17
4742,1067,61
4743,686,8
4745,1589,10
4746,1974,1
4748,435,14
4749,939,114
4751,1899,16
4752,1976,1
4753,398,20
4754,22,11
4755,1977,2
4756,1616,11
4757,472,15
4758,286,32
4759,1215,19
4760,394,4
4761,645,27
4762,1979,2
4763,1249,2
4764,1616,11
4765,781,8
4766,313,87
4767,1980,1
4768,639,13
4769,1597,2
4770,527,4
4771,1675,4
4772,487,10
4773,226,4
4775,1981,2
4776,1932,2
4777,1979,2
4778,410,6
4779,1982,1
4780,313,87
4781,1147,7
4782,1441,12
4783,187,35
4784,1983,1
4785,1591,3
4786,1930,28
4787,760,10
4788,313,87
4789,1984,1
4790,802,5
4791,289,10
4792,1985,1
4793,951,3
4794,518,11
4795,1970,4
4796,414,24
4798,197,6
4799,1067,61
4800,187,35
4801,1616,11
4802,939,114
4803,187,35
4804,1589,10
4805,1986,3
4806,1908,3
4807,1945,3
4808,1987,1
4809,1122,20
4810,1988,1
4811,1989,1
4812,658,2
4813,948,5
4814,1990,2
4816,1122,20
4817,1986,3
4818,419,6
4819,1079,6
4820,39,6
4821,1970,4
4822,1005,2
4823,457,4
4824,1991,3
4825,162,22
4826,1992,1
4827,422,13
4828,1993,2
4829,1225,2
4830,1111,4
4831,1711,2
4832,1899,16
4833,187,35
4834,1593,4
4835,1994,1
4836,487,10
4837,329,4
4838,1995,1
4840,1997,3
4841,475,6
4842,1970,4
4843,414,24
4844,1022,6
4845,602,21
4846,1998,5
4847,1999,1
4848,118,34
4849,939,114
4850,1376,6
4851,2000,1
4852,487,10
4853,2001,3
4854,1019,4
4855,2002,1
4856,2003,2
4857,1263,6
4858,1535,18
4859,1536,4
4860,1067,61
4862,448,2
4863,118,34
4864,1477,2
4865,2004,1
4866,1694,3
4867,625,9
4868,1067,61
4869,1067,61
4870,317,7
4871,280,4
4872,2005,3
4873,2006,1
4874,1991,3
4875,507,4
4876,2007,1
4877,2008,3
4878,2009,4
4879,1616,11
4880,939,114
4881,645,27
4882,162,22
4883,414,24
4884,543,26
4885,659,4
4886,319,20
4887,939,114
4888,315,6
4889,362,14
4890,1981,2
4891,2011,1
4892,423,2
4893,38,4
4894,2012,1
4895,1763,4
4896,1321,17
4897,1977,2
4898,1441,12
4899,1427,24
4900,939,114
4901,2001,3
4902,2013,1
4903,639,13
4904,414,24
4905,243,13
4906,621,2
4907,1067,61
4908,722,22
4909,479,2
4910,2014,1
4911,1460,3
4912,317,7
4913,473,4
4914,939,114
4915,2016,2
4916,11,18
4917,2017,1
4918,2018,1
4919,162,22
4920,1899,16
4921,1309,18
4922,2019,2
4923,2020,1
4924,1281,3
4925,1899,16
4926,2021,1
4928,939,114
4930,2022,1
4931,2023,1
4932,567,4
4933,2024,1
4934,2025,1
4935,387,7
4936,1986,3
4937,1850,7
4938,2026,1
4939,22,11
4940,1531,10
4941,2027,1
4942,2028,2
4943,1427,24
4944,1339,9
4946,458,6
4947,395,2
4948,1122,20
4949,392,4
4950,560,23
4951,1685,4
4952,307,4
4953,1674,2
4954,414,24
4955,173,9
4956,1751,5
4957,634,13
4958,1850,7
4959,624,2
4960,398,20
4961,1991,3
4963,1067,61
4964,162,22
4965,2031,5
4967,1616,11
4968,178,4
4969,803,3
4970,21,10
4971,993,5
4972,1971,6
4973,331,14
4974,545,2
4975,2033,1
4976,602,21
4977,639,13
4978,173,9
4979,238,4
4980,501,8
4981,162,22
4982,686,8
4983,1616,11
4984,300,10
4985,939,114
4986,577,7
4987,229,10
4988,1148,6
4989,1443,2
4990,1636,8
4991,1326,2
4992,1899,16
4993,1906,3
4994,420,3
4995,440,8
4996,25,5
4997,2034,2
4998,1,28
4999,206,4
5000,1716,7
5001,939,114
5002,49,6
5003,2035,1
5004,393,4
5005,2036,1
5006,1340,4
5007,2037,1
5009,895,3
5010,1081,3
5011,939,114
5012,2039,1
5013,2040,3
5014,410,6
5015,335,4
5016,287,3
5017,1675,4
5018,495,28
5019,1,28
5020,415,17
5021,2041,1
5022,1385,4
5023,620,11
5024,1536,4
5025,1441,12
5026,561,2
5027,506,4
5028,2042,2
5029,2043,1
5030,602,21
5031,2044,3
5032,1436,4
5033,1148,6
5034,1359,2
5035,2045,1
5036,2046,1
5037,2047,1
5038,172,19
5039,1436,4
5040,2048,1
5041,2049,1
5042,831,2
5043,2040,3
5044,470,5
5045,2050,1
5046,2051,1
5047,83,6
5048,706,23
5049,472,15
5050,1067,61
5051,2052,3
5052,2053,1
5053,2054,2
5054,1521,12
5055,2055,1
5056,722,22
5057,1340,4
5058,1019,4
5059,442,9
5060,618,5
5061,341,3
5062,2056,2
5063,577,7
5064,939,114
5066,415,17
5067,2057,2
5068,2058,2
5069,2059,2
5070,156,26
5071,1122,20
5072,173,9
5073,1930,28
5074,645,27
5075,1330,5
5076,1067,61
5077,1899,16
5078,691,11
5079,2061,1
5080,236,10
5081,1638,2
5082,1177,6
5083,2062,1
5084,361,8
5086,1544,3
5087,413,4
5088,939,114
5089,600,4
5090,1280,8
5091,650,2
5092,331,14
5093,2064,1
5094,2065,1
5095,511,9
5096,1726,2
5097,2066,2
5098,1004,4
5099,2067,5
5100,611,2
5101,563,5
5102,492,3
5103,1277,4
5104,373,5
5105,283,14
5106,555,2
5108,620,11
5109,2068,11
5110,1899,16
5111,2069,1
5112,2019,2
5113,581,3
5114,2070,5
5115,2056,2
5116,577,7
5117,939,114
5118,487,10
5119,2071,1
5120,1899,16
5121,2072,1
5123,2074,1
5124,1756,5
5125,1323,10
5126,2075,3
5127,1128,2
5128,2003,2
5129,2068,11
5130,2076,1
5131,189,7
5132,1230,2
5133,1785,3
5134,939,114
5137,2077,1
5138,2078,1
5139,353,2
5140,602,21
5141,602,21
5142,1751,5
5143,634,13
5144,620,11
5145,236,10
5146,1427,24
5147,1792,2
5148,1502,2
5149,2081,3
5150,1816,4
5151,2082,1
5152,1899,16
5153,495,28
5154,399,2
5155,2083,1
5156,2067,5
5157,1880,3
5158,326,5
5159,2084,2
5160,2085,3
5162,1626,2
5163,602,21
5164,677,16
5165,2086,2
5166,2087,2
5167,2016,2
5168,1122,20
5169,939,114
5170,256,8
5171,355,2
5172,307,4
5173,299,3
5174,634,13
5175,2088,1
5176,2089,1
5177,398,20
5178,2090,1
5179,625,9
5180,618,5
5181,1880,3
5182,511,9
5183,939,114
5184,458,6
5185,645,27
5186,1636,8
5187,472,15
5188,2084,2
5189,2091,2
5190,2092,1
5191,385,5
5192,1760,2
5193,1143,39
5194,2008,3
5195,176,7
5196,1756,5
5197,1458,8
5198,1,28
5199,1716,7
5200,2093,1
5202,361,8
5203,2095,2
5204,2096,1
5205,939,114
5206,2005,3
5207,1715,3
5208,2097,1
5209,2098,1
5210,2099,1
5211,1143,39
5212,2100,1
5213,141,16
5214,2101,1
5215,243,13
5216,2102,1
5217,1587,6
5218,2095,2
5219,1372,5
5220,939,114
5221,279,17
5222,2103,1
5223,1427,24
5224,1521,12
5225,1067,61
5226,283,14
5227,176,7
5228,2104,1
5229,2,7
5230,2105,1
5231,1048,3
5232,1047,5
5233,795,12
5234,2106,1
5235,1960,3
5236,2107,1
5237,2108,2
5238,1715,3
5239,2109,2
5240,2110,2
5241,2111,1
5242,677,16
5243,2005,3
5244,1313,5
5245,1454,3
5246,602,21
5247,1816,4
5248,1143,39
5249,918,22
5250,2112,3
5251,578,5
5252,398,20
5253,1321,17
5254,229,10
5255,1117,2
5256,1309,18
5257,480,4
5258,2,7
5259,2113,1
5260,2114,1
5261,638,6
5262,577,7
5263,2115,4
5264,2117,1
5265,472,15
5266,2118,2
5267,466,68
5269,1960,3
5270,2119,2
5271,1147,7
5272,2120,2
5273,1930,28
5274,145,21
5275,248,2
5276,892,11
5277,2121,2
5278,1706,2
5279,2122,2
5280,1067,61
5281,1907,2
5282,1604,4
5283,284,18
5284,1930,28
5285,645,27
5286,466,68
5287,118,34
5288,722,22
5289,565,4
5290,1122,20
5291,1850,7
5292,2122,2
5293,1151,6
5294,2123,1
5295,2124,1
5296,2125,2
5297,645,27
5298,2127,3
5299,602,21
5300,319,20
5301,2128,1
5302,206,4
5303,2129,2
5304,2130,2
5305,546,9
5306,156,26
5307,1315,3
5308,2067,5
5309,1067,61
5310,1535,18
5311,2131,2
5312,576,6
5313,1151,6
5314,2068,11
5315,45,21
5316,677,16
5317,602,21
5318,1899,16
5319,1847,2
5320,625,9
5321,907,11
5322,2132,1
5323,466,68
5324,342,3
5325,2133,1
5326,939,114
5327,1151,6
5328,618,5
5329,2134,2
5330,1930,28
5331,350,6
5332,2135,1
5333,343,8
5334,939,114
5335,156,26
5336,1143,39
5337,577,7
5338,340,2
5339,328,11
5340,1850,7
5341,1531,10
5342,1924,2
5343,1,28
5344,1700,4
5345,1004,4
5346,2081,3
5347,1930,28
5348,61,17
5349,2136,2
5350,319,20
5351,330,3
5352,1521,12
5353,2121,2
5354,1067,61
5355,2137,1
5356,445,5
5357,487,10
5358,2138,1
5359,1535,18
5360,722,22
5361,2139,1
5362,939,114
5364,2140,1
5365,2141,1
5366,25,5
5367,1634,4
5368,1143,39
5369,522,8
5370,317,7
5371,2142,1
5373,156,26
5374,1016,8
5375,1761,2
5376,939,114
5377,250,18
5378,1998,5
5379,1215,19
5380,283,14
5381,1535,18
5382,2144,2
5383,1321,17
5384,2145,1
5385,1067,61
5386,941,4
5388,1861,3
5389,939,114
5390,2147,1
5391,328,11
5392,2148,1
5393,2149,1
5394,2150,2
5395,2151,1
5396,2152,1
5397,2153,3
5398,2154,4
5399,1143,39
5400,43,4
5401,2155,1
5402,43,4
5403,691,11
5404,1427,24
5405,2059,2
5406,2156,2
5407,2157,1
5408,495,28
5409,1316,5
5411,2158,1
5412,1436,4
5413,387,7
5414,2134,2
5415,1895,2
5416,2159,1
5417,2160,3
5418,422,13
5419,430,30
5420,466,68
5421,2161,1
5422,2162,1
5423,2115,4
5424,162,22
5425,371,17
5426,1067,61
5427,2163,5
5428,156,26
5429,495,28
5430,2131,2
5431,466,68
5432,2164,1
5433,601,6
5434,457,4
5435,1931,4
5436,939,114
5437,2165,1
5438,74,2
5439,2166,2
5440,162,22
5441,2167,1
5442,2168,1
5443,317,7
5444,576,6
5445,466,68
5446,11,18
5447,512,3
5448,939,114
5449,202,3
5450,2169,1
5451,2170,1
5452,634,13
5453,1700,4
5454,1780,2
5455,318,4
5456,1616,11
5457,1779,7
5458,2171,1
5459,2172,1
5460,2173,1
5461,308,6
5463,2174,1
5464,1427,24
5465,335,4
5466,1521,12
5467,2175,1
5468,2176,1
5469,440,8
5470,962,2
5471,1936,3
5472,2177,1
5473,2118,2
5474,72,8
5475,1067,61
5476,2178,1
5477,173,9
5478,1535,18
5479,466,68
5480,2179,1
5481,1916,2
5482,1589,10
5484,2181,3
5485,56,5
5486,1786,6
5487,2008,3
5488,2182,1
5489,362,14
5490,1521,12
5491,2154,4
5492,362,14
5493,1320,5
5494,475,6
5495,677,16
5496,602,21
5497,939,114
5498,602,21
5499,2031,5
5500,257,9
5501,308,6
5503,2184,2
5504,1789,2
5505,1309,18
5506,1416,5
5507,706,23
5508,2185,1
5509,2186,1
5510,1641,5
5511,939,114
5512,1893,2
5513,2187,2
5514,2188,1
5515,308,6
5516,2181,3
5517,2189,1
5518,2190,1
5519,366,8
5520,2191,7
5521,282,3
5522,79,6
5524,1712,2
5525,560,23
5526,1634,4
5527,2127,3
5528,1223,4
5529,2192,1
5530,1930,28
5531,2193,1
5532,2194,1
5533,1403,4
5534,1313,5
5535,1871,4
5536,1324,2
5537,1583,2
5538,2195,1
5539,1321,17
5540,2009,4
5542,324,7
5544,1067,61
5545,459,3
5546,2198,1
5548,466,68
5549,71,17
5550,1151,6
5551,464,2
5552,677,16
5556,939,114
5557,2199,2
5558,2044,3
5559,2200,1
5562,162,22
5563,1143,39
5565,2199,2
5566,1151,6
5567,117,12
5568,279,17
5569,1466,3
5570,294,11
5572,677,16
5573,1110,2
5574,2201,2
5575,2201,2
5577,2202,1
5578,379,4
5579,2203,1
5580,1899,16
5581,1559,5
5582,645,27
5583,371,17
5584,1998,5
5585,1215,19
5586,2204,1
5587,402,3
5588,2205,6
5589,2206,1
5590,480,4
5591,1930,28
5592,2183,1
5593,2034,2
5595,1535,18
5598,1878,5
5600,2208,1
5601,1636,8
5602,1851,3
5603,939,114
5605,2210,1
5606,1112,2
5607,2187,2
5608,677,16
5609,1695,3
5610,1751,5
5611,2211,2
5613,2213,1
5614,659,4
5615,1966,2
5616,1482,3
5617,495,28
5618,1850,7
5619,649,2
5620,2109,2
5621,1388,3
5622,2214,2
5623,2154,4
5624,342,3
5625,421,2
5626,2215,2
5627,1061,2
5628,243,13
5629,1936,3
5630,993,5
5631,2216,1
5632,939,114
5633,1589,10
5634,2217,1
5635,2218,1
5636,2040,3
5637,864,15
5638,207,4
5639,628,29
5640,677,16
5641,124,22
5642,1785,3
5643,1680,5
5645,2220,1
5646,2221,1
5647,237,3
5648,118,34
5650,2205,6
5651,81,11
5652,11,18
5653,366,8
5654,1931,4
5655,72,8
5657,2236,4
5658,2237,1
5659,2238,1
5660,501,8
5661,2239,4
5662,597,2
5663,2240,1
5666,1330,5
5667,602,21
5668,1930,28
5669,2136,2
5670,2110,2
5672,592,3
5673,1388,3
5675,2086,2
5676,2241,1
5677,466,68
5678,2031,5
5679,397,3
5680,71,17
5681,411,4
5682,602,21
5683,2242,1
5684,2153,3
5685,240,5
5686,366,8
5687,2243,1
5688,2244,1
5689,466,68
5690,495,28
5691,2245,1
5692,156,26
5693,493,3
5694,645,27
5695,1559,5
5697,2246,1
5698,1067,61
5699,2247,1
5700,2163,5
5701,1553,2
5702,924,2
5703,939,114
5704,1482,3
5705,2248,1
5706,1931,4
5707,2249,1
5708,1047,5
5709,2250,1
5710,16,3
5711,472,15
5712,2191,7
5713,2251,2
5714,1971,6
5715,371,17
5716,620,11
5717,1828,4
5718,393,4
5719,2252,1
5720,557,3
5721,2253,1
5722,362,14
5723,436,5
5724,1891,3
5727,1828,4
5729,2255,1
5730,2256,2
5731,1416,5
5732,1143,39
5733,440,8
5734,2257,1
5735,1680,5
5736,61,17
5737,2258,2
5738,2259,2
5739,979,4
5740,59,13
5741,1877,4
5742,2260,1
5743,2261,1
5744,2119,2
5745,823,6
5747,11,18
5748,2263,1
5749,419,6
5750,418,6
5751,1990,2
5752,1878,5
5753,2264,3
5754,112,8
5755,2266,1
5756,1067,61
5758,30,9
5760,466,68
5761,2269,6
5762,1385,4
5763,2270,1
5764,2271,2
5765,1716,7
5766,1009,2
5767,1143,39
5768,2272,3
5769,364,17
5770,2273,1
5771,415,17
5772,1786,6
5773,2070,5
5774,1521,12
5775,2274,1
5776,2068,11
5778,1067,61
5779,2275,1
5780,1807,2
5781,2276,1
5782,2277,1
5783,1245,4
5784,366,8
5785,2070,5
5786,2278,1
5787,279,17
5788,1079,6
5789,2031,5
5790,2127,3
5791,210,4
5792,159,4
5793,2057,2
5794,1862,2
5795,1800,5
5796,48,4
5797,2279,1
5798,1853,2
5799,2156,2
5800,2280,1
5801,471,3
5802,404,5
5803,954,2
5804,920,3
5805,2211,2
5806,319,20
5807,1675,4
5808,133,5
5809,11,18
5810,2281,1
5811,1998,5
5812,574,3
5813,2282,2
5814,645,27
5815,410,6
5816,2283,1
5817,1604,4
5819,602,21
5820,1763,4
5821,1930,28
5822,2205,6
5823,46,3
5824,1899,16
5825,2284,2
5826,286,32
5827,2285,1
5828,1930,28
5829,261,7
5830,2286,3
5831,1463,2
5832,1756,5
5833,2287,1
5834,1918,3
5835,2163,5
5836,2288,1
5837,601,6
5838,51,6
5839,364,17
5840,156,26
5841,2289,1
5842,2091,2
5843,2290,1
5844,2291,1
5846,999,6
5847,415,17
5848,1685,4
5849,20,4
5850,2293,1
5851,477,5
5852,2294,1
5853,907,11
5854,2295,1
5855,1148,6
5856,2272,3
5857,2296,5
5858,1067,61
5859,243,13
5861,324,7
5862,1035,5
5863,2042,2
5864,1579,6
5865,1269,3
5866,124,22
5867,341,3
5868,286,32
5869,2298,2
5870,787,21
5871,243,13
5872,435,14
5873,2299,1
5874,2300,1
5875,2301,1
5876,2163,5
5877,294,11
5878,2264,3
5879,2068,11
5880,218,28
5881,172,19
5882,1177,6
5883,2115,4
5884,2302,2
5885,335,4
5886,1767,2
5887,620,11
5888,2264,3
5890,2303,3
5892,527,4
5893,466,68
5894,2129,2
5895,2130,2
5896,939,114
5897,576,6
5898,2304,2
5899,2305,1
5900,2306,1
5901,2307,2
5902,2308,1
5903,118,34
5904,1649,4
5905,2309,1
5906,460,3
5907,1997,3
5908,2085,3
5909,256,8
5910,446,3
5911,1918,3
5912,1182,6
5913,2239,4
5914,577,7
5915,495,28
5916,787,21
5918,2284,2
5919,466,68
5920,1473,2
5921,159,4
5922,1067,61
